System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:21:54:253, 258254710823788,    3.611,   36.000, 3300,  25.622, 121.312,  33.698,  23.616, 113.543,  31.540, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:54:455, 258255216988456,    3.813,   48.000, 3300,  25.616, 126.507,  35.141,  23.407, 118.290,  32.858, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:54:591, 258255555636078,    3.949,   38.000, 3300,  36.902, 131.513,  36.531,  34.878, 123.022,  34.173, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:54:714, 258255861797005,    4.072,   49.000, 3300,  38.458, 136.231,  37.842,  38.976, 127.803,  35.501, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:54:839, 258256174005842,    4.197,   19.000, 3300,  31.730, 140.199,  38.944,  27.079, 131.190,  36.442, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:55:161, 258256977359221,    4.519,   38.000, 3300,  27.001, 148.890,  41.358,  24.924, 139.212,  38.670, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:55:482, 258257779254300,    4.840,   49.000, 3300,  27.012, 157.568,  43.769,  25.925, 147.541,  40.984, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:55:672, 258258253953307,    5.030,   40.000, 3300,  31.067, 163.476,  45.410,  27.057, 152.687,  42.413, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:55:704, 258258335191635,    5.063,   39.000, 3300,  26.574, 164.341,  45.650,  24.135, 153.472,  42.631, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.062678
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 164.341370
Cumulative Processor Energy_0 (mWh) = 45.650380
Average Processor Power_0 (Watt) = 32.461350

Cumulative IA Energy_0 (Joules) = 153.472229
Cumulative IA Energy_0 (mWh) = 42.631175
Average IA Power_0 (Watt) = 30.314434

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
