System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:17:19:269, 6643790686037,    2.961,   15.000, 4100,  29.973, 121.556,  33.766,  28.172, 115.268,  32.019, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:19:379, 6644063049217,    3.070,   16.000, 4100,  36.274, 125.514,  34.865,  34.469, 119.029,  33.064, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:19:488, 6644336727418,    3.180,   40.000, 4100,  38.588, 129.745,  36.040,  36.382, 123.018,  34.172, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:19:596, 6644605287277,    3.287,   19.000, 4100,  33.183, 133.316,  37.032,  31.449, 126.402,  35.112, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:19:705, 6644877308766,    3.396,   34.000, 4100,  42.291, 137.925,  38.312,  40.044, 130.766,  36.324, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:19:829, 6645186367225,    3.520,   33.000, 4100,  33.429, 142.064,  39.462,  31.623, 134.681,  37.412, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:19:936, 6645455247385,    3.628,   20.000, 4100,  27.140, 144.988,  40.274,  25.175, 137.393,  38.165, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:20:045, 6645726008167,    3.736,   23.000, 4100,  32.203, 148.481,  41.245,  30.169, 140.666,  39.074, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:20:153, 6645995258122,    3.844,   20.000, 4100,  33.564, 152.102,  42.250,  31.619, 144.077,  40.021, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:20:274, 6646298630332,    3.966,   23.000, 4100,  41.046, 157.090,  43.636,  39.197, 148.841,  41.345, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:20:396, 6646602356288,    4.087,   15.000, 4100,  28.928, 160.611,  44.614,  27.332, 152.167,  42.269, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:20:503, 6646870695195,    4.195,   18.000, 3300,  33.493, 164.211,  45.614,  31.566, 155.560,  43.211, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:20:614, 6647145684245,    4.305,   18.000, 4100,  36.976, 168.285,  46.746,  35.161, 159.434,  44.287, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:20:722, 6647415698721,    4.413,   26.000, 4100,  30.945, 171.633,  47.676,  28.939, 162.565,  45.157, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:20:893, 6647842219194,    4.584,   32.000, 4100,  41.015, 178.641,  49.623,  38.919, 169.215,  47.004, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:21:017, 6648153686212,    4.709,   28.000, 4100,  41.631, 183.836,  51.066,  39.566, 174.153,  48.376, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:21:125, 6648423087542,    4.817,   27.000, 4100,  42.206, 188.392,  52.331,  40.348, 178.508,  49.585, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:21:265, 6648772109248,    4.957,   34.000, 4100,  33.915, 193.134,  53.648,  31.697, 182.940,  50.817, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:21:389, 6649080561557,    5.080,   39.000, 4100,  30.502, 196.904,  54.695,  28.355, 186.444,  51.790, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:21:396, 6649102047065,    5.089,   31.000, 3300,  43.068, 197.274,  54.798,  41.515, 186.801,  51.889, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.088944
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 197.274414
Cumulative Processor Energy_0 (mWh) = 54.798448
Average Processor Power_0 (Watt) = 38.765297

Cumulative IA Energy_0 (Joules) = 186.801331
Cumulative IA Energy_0 (mWh) = 51.889258
Average IA Power_0 (Watt) = 36.707290

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
