System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:21:30:449, 258195300314561,    2.672,   36.000, 3300,  42.571,  87.116,  24.199,  43.668,  82.202,  22.834, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:30:608, 258195694093005,    2.830,   36.000, 3300,  37.629,  93.053,  25.848,  32.638,  87.351,  24.264, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:30:818, 258196216970731,    3.039,   34.000, 3300,  37.870, 100.986,  28.052,  38.000,  95.311,  26.475, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:31:164, 258197081921172,    3.386,   35.000, 3300,  36.314, 113.570,  31.547,  32.856, 106.697,  29.638, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:31:423, 258197727345835,    3.644,   51.000, 3300,  33.256, 122.170,  33.936,  31.190, 114.762,  31.878, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:31:564, 258198081562689,    3.786,   36.000, 3300,  31.493, 126.639,  35.178,  29.356, 118.928,  33.036, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:31:751, 258198546721667,    3.972,   32.000, 3300,  34.839, 133.132,  36.981,  32.719, 125.026,  34.729, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:31:962, 258199072877867,    4.183,   40.000, 3300,  30.865, 139.638,  38.788,  29.760, 131.299,  36.472, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:32:222, 258199723466564,    4.444,   36.000, 3300,  39.288, 149.879,  41.633,  36.374, 140.780,  39.106, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:32:405, 258200180821837,    4.627,   38.000, 3300,  32.667, 155.864,  43.296,  30.567, 146.381,  40.662, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:32:619, 258200715505754,    4.841,   36.000, 3300,  30.851, 162.473,  45.131,  28.815, 152.554,  42.376, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:32:778, 258201112044248,    5.000,   35.000, 3300,  33.728, 167.831,  46.620,  31.723, 157.594,  43.776, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:21:32:902, 258201422076687,    5.124,   24.000, 3300,  32.867, 171.914,  47.754,  30.872, 161.429,  44.841, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.124479
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 171.913940
Cumulative Processor Energy_0 (mWh) = 47.753872
Average Processor Power_0 (Watt) = 33.547594

Cumulative IA Energy_0 (Joules) = 161.428650
Cumulative IA Energy_0 (mWh) = 44.841292
Average IA Power_0 (Watt) = 31.501476

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
