System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:17:06:835, 6612754908767,    3.509,   27.000, 4100,  47.810, 154.192,  42.831,  49.206, 147.303,  40.917, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:06:946, 6613030429523,    3.620,   26.000, 4100,  41.381, 158.759,  44.100,  35.901, 151.266,  42.018, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:056, 6613307047925,    3.730,   30.000, 4100,  37.946, 162.965,  45.268,  35.736, 155.226,  43.118, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:181, 6613619340526,    3.856,   29.000, 4100,  32.448, 167.025,  46.396,  30.594, 159.054,  44.182, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:289, 6613888242966,    3.963,   19.000, 4100,  36.290, 170.934,  47.482,  34.252, 162.744,  45.207, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:396, 6614154155054,    4.070,   16.000, 4100,  32.756, 174.424,  48.451,  30.974, 166.044,  46.123, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:504, 6614423432227,    4.178,   14.000, 4100,  23.918, 177.004,  49.168,  22.231, 168.442,  46.790, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:611, 6614691748923,    4.285,   22.000, 4100,  37.458, 181.031,  50.286,  36.031, 172.316,  47.865, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:720, 6614963190509,    4.394,   15.000, 4100,  28.696, 184.152,  51.153,  26.476, 175.195,  48.665, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:829, 6615235662989,    4.503,   14.000, 4100,  34.259, 187.891,  52.192,  32.478, 178.740,  49.650, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:07:937, 6615506043925,    4.612,   20.000, 4100,  37.372, 191.940,  53.317,  35.356, 182.570,  50.714, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:08:046, 6615776683842,    4.720,   20.000, 4100,  25.141, 194.666,  54.074,  23.372, 185.105,  51.418, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:08:155, 6616049898809,    4.829,   15.000, 4100,  30.978, 198.057,  55.016,  30.925, 188.490,  52.358, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:08:264, 6616321768136,    4.938,   23.000, 4100,  28.742, 201.188,  55.885,  25.014, 191.214,  53.115, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:08:387, 6616628926002,    5.061,   17.000, 4100,  29.059, 204.764,  56.879,  28.868, 194.767,  54.102, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:08:389, 6616634426705,    5.064,   19.000, 3300,  90.785, 204.964,  56.934,   0.000, 194.767,  54.102, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.063578
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 204.963684
Cumulative Processor Energy_0 (mWh) = 56.934357
Average Processor Power_0 (Watt) = 40.478034

Cumulative IA Energy_0 (Joules) = 194.766846
Cumulative IA Energy_0 (mWh) = 54.101902
Average IA Power_0 (Watt) = 38.464272

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
