System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:16:52:991, 6578200093449,    4.226,   30.000, 4100,  42.278, 167.122,  46.423,  37.845, 158.634,  44.065, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:53:099, 6578469515522,    4.334,   25.000, 4100,  34.284, 170.823,  47.451,  32.454, 162.137,  45.038, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:53:209, 6578743294770,    4.444,   17.000, 4100,  26.804, 173.763,  48.267,  25.007, 164.880,  45.800, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:53:318, 6579015125547,    4.553,   13.000, 4100,  22.506, 176.214,  48.948,  20.681, 167.133,  46.426, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:53:428, 6579290379955,    4.663,   17.000, 4100,  26.098, 179.092,  49.748,  24.283, 169.811,  47.170, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:53:536, 6579560947163,    4.771,   17.000, 4100,  32.998, 182.669,  50.741,  31.165, 173.189,  48.108, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:53:660, 6579870563260,    4.896,   19.000, 4100,  33.615, 186.839,  51.900,  31.654, 177.115,  49.199, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:53:768, 6580139603966,    5.003,   25.000, 4100,  30.825, 190.161,  52.823,  28.669, 180.206,  50.057, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:53:786, 6580186612165,    5.022,   54.000, 2300,  36.206, 190.843,  53.012,  35.111, 180.867,  50.241, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.022126
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 190.843140
Cumulative Processor Energy_0 (mWh) = 53.011983
Average Processor Power_0 (Watt) = 38.000466

Cumulative IA Energy_0 (Joules) = 180.866882
Cumulative IA Energy_0 (mWh) = 50.240801
Average IA Power_0 (Watt) = 36.014005

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
