System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:17:33:014, 6678098282631,    2.666,   19.000, 4100,  38.240, 136.454,  37.904,  34.411, 130.443,  36.234, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:33:124, 6678371999969,    2.775,   26.000, 4100,  30.127, 139.758,  38.822,  28.348, 133.552,  37.098, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:33:233, 6678643376389,    2.884,   15.000, 4100,  31.141, 143.144,  39.762,  29.270, 136.734,  37.982, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:33:342, 6678915272417,    2.993,   26.000, 4100,  34.492, 146.901,  40.806,  32.449, 140.269,  38.964, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:33:450, 6679184805806,    3.101,   26.000, 4100,  31.395, 150.291,  41.748,  29.519, 143.457,  39.849, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:33:558, 6679456452561,    3.210,   13.000, 4100,  20.660, 152.540,  42.372,  18.943, 145.518,  40.422, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:33:665, 6679721955733,    3.316,   13.000, 4100,  33.032, 156.053,  43.348,  31.243, 148.841,  41.345, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:33:775, 6679996419937,    3.426,   19.000, 4100,  26.341, 158.950,  44.153,  24.469, 151.532,  42.092, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:33:883, 6680266665565,    3.534,   16.000, 4100,  25.989, 161.764,  44.934,  24.357, 154.169,  42.825, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:007, 6680574576482,    3.658,   15.000, 4100,  23.218, 164.628,  45.730,  21.210, 156.786,  43.552, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:114, 6680843053349,    3.765,   17.000, 4100,  29.817, 167.835,  46.621,  28.096, 159.808,  44.391, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:223, 6681114377972,    3.874,   12.000, 4100,  25.985, 170.660,  47.405,  24.333, 162.453,  45.126, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:330, 6681381822068,    3.981,   26.000, 2900,  26.860, 173.538,  48.205,  24.827, 165.113,  45.865, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:453, 6681688517583,    4.104,   17.000, 4100,  35.604, 177.913,  49.420,  33.880, 169.276,  47.021, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:561, 6681958837542,    4.212,   11.000, 4100,  22.176, 180.314,  50.087,  20.555, 171.502,  47.640, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:668, 6682225756765,    4.319,   13.000, 4100,  25.381, 183.029,  50.841,  23.727, 174.040,  48.344, 30,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:776, 6682495043447,    4.427,   12.000, 4100,  27.991, 186.048,  51.680,  26.208, 176.867,  49.130, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:34:884, 6682764416097,    4.535,   32.000, 4100,  32.160, 189.519,  52.644,  29.879, 180.092,  50.025, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:35:008, 6683074945074,    4.659,   34.000, 4100,  38.918, 194.361,  53.989,  37.137, 184.712,  51.309, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:35:117, 6683347224351,    4.768,   18.000, 4100,  39.752, 198.697,  55.194,  37.913, 188.848,  52.458, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:35:226, 6683617873010,    4.877,   13.000, 4100,  25.424, 201.454,  55.959,  23.789, 191.427,  53.174, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:35:334, 6683888044971,    4.985,   14.000, 4100,  28.675, 204.558,  56.822,  26.929, 194.342,  53.984, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:35:443, 6684161336658,    5.095,   12.000, 4100,  22.165, 206.985,  57.496,  21.198, 196.663,  54.629, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:17:35:446, 6684168641971,    5.098,   19.000, 3300,  27.444, 207.065,  57.518,   0.000, 196.663,  54.629, 31,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.097550
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 207.065308
Cumulative Processor Energy_0 (mWh) = 57.518141
Average Processor Power_0 (Watt) = 40.620556

Cumulative IA Energy_0 (Joules) = 196.663086
Cumulative IA Energy_0 (mWh) = 54.628635
Average IA Power_0 (Watt) = 38.579925

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
