System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:17:02:186, 230571232220750,    2.499,   27.000, 4100,  40.371,  97.957,  27.210,  39.992,  93.163,  25.879, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:02:357, 230571659265722,    2.671,   49.000, 4100,  45.753, 105.785,  29.385,  42.530, 100.440,  27.900, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:02:481, 230571967857433,    2.794,   35.000, 4100,  36.563, 110.306,  30.640,  34.393, 104.692,  29.081, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:02:591, 230572242497593,    2.904,   40.000, 4100,  47.939, 115.580,  32.106,  45.704, 109.721,  30.478, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:02:715, 230572553240593,    3.029,   36.000, 4100,  40.073, 120.569,  33.491,  37.954, 114.446,  31.791, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:02:824, 230572824250837,    3.137,   36.000, 4100,  39.292, 124.836,  34.677,  37.041, 118.468,  32.908, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:02:948, 230573134394679,    3.262,   36.000, 4100,  37.376, 129.480,  35.967,  35.227, 122.845,  34.124, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:056, 230573404113752,    3.370,   45.000, 3300,  55.596, 135.487,  37.635,  53.302, 128.605,  35.724, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:180, 230573712223874,    3.493,   40.000, 4100,  32.804, 139.537,  38.760,  30.575, 132.379,  36.772, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:288, 230573982449188,    3.601,   37.000, 4100,  44.982, 144.407,  40.113,  42.805, 137.013,  38.059, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:413, 230574294880232,    3.726,   37.000, 4100,  37.094, 149.050,  41.403,  34.887, 141.380,  39.272, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:523, 230574567826249,    3.836,   37.000, 4100,  40.899, 153.522,  42.645,  38.721, 145.614,  40.448, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:648, 230574879212638,    3.961,   24.000, 4100,  38.344, 158.306,  43.974,  36.462, 150.163,  41.712, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:757, 230575152885655,    4.070,   18.000, 4100,  31.279, 161.735,  44.927,  29.547, 153.403,  42.612, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:882, 230575463713146,    4.195,   27.000, 4100,  38.047, 166.473,  46.243,  36.713, 157.975,  43.882, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:03:989, 230575732265320,    4.302,   18.000, 4100,  29.820, 169.682,  47.134,  27.379, 160.920,  44.700, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:04:113, 230576039960389,    4.426,   21.000, 4100,  38.133, 174.383,  48.440,  36.302, 165.396,  45.943, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:04:235, 230576344134500,    4.548,   26.000, 4100,  40.970, 179.375,  49.827,  42.107, 170.527,  47.369, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:04:359, 230576653825277,    4.672,   18.000, 4100,  29.592, 183.047,  50.846,  24.765, 173.600,  48.222, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:04:482, 230576961903937,    4.795,   18.000, 4100,  30.433, 186.803,  51.890,  31.893, 177.536,  49.316, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:04:591, 230577232368129,    4.903,   23.000, 4100,  37.946, 190.915,  53.032,  32.453, 181.053,  50.292, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:04:714, 230577541202300,    5.027,   27.000, 4100,  33.753, 195.091,  54.192,  32.818, 185.113,  51.420, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:04:716, 230577547132502,    5.029,   24.000, 3300,  55.798, 195.224,  54.229,   0.000, 185.113,  51.420, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.029471
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 195.223938
Cumulative Processor Energy_0 (mWh) = 54.228872
Average Processor Power_0 (Watt) = 38.815997

Cumulative IA Energy_0 (Joules) = 185.113342
Cumulative IA Energy_0 (mWh) = 51.420373
Average IA Power_0 (Watt) = 36.805727

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
