System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
13:16:44:903, 6558011289488,    4.047,   24.000, 4100,  33.030, 165.196,  45.888,  27.882, 156.943,  43.595, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:027, 6558321613588,    4.171,   33.000, 4100,  42.722, 170.508,  47.363,  40.711, 162.005,  45.001, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:167, 6558671046213,    4.311,   32.000, 4100,  27.701, 174.386,  48.440,  25.557, 165.583,  45.995, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:291, 6558981204518,    4.436,   31.000, 4100,  45.106, 179.991,  49.997,  43.144, 170.944,  47.484, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:429, 6559326053067,    4.574,   31.000, 4100,  30.434, 184.195,  51.165,  28.323, 174.857,  48.571, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:538, 6559596582910,    4.682,   30.000, 4100,  35.481, 188.041,  52.234,  34.232, 178.567,  49.602, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:661, 6559904831109,    4.806,   26.000, 4100,  32.719, 192.082,  53.356,  29.859, 182.255,  50.626, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:770, 6560175764235,    4.914,   22.000, 4100,  28.953, 195.224,  54.229,  31.406, 185.664,  51.573, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:880, 6560450558170,    5.024,   24.000, 4100,  47.374, 200.440,  55.678,  40.995, 190.177,  52.827, 33,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
13:16:45:885, 6560463504822,    5.029,   20.000, 3300,  23.675, 200.563,  55.712,  19.722, 190.279,  52.855, 32,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.029384
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 200.562866
Cumulative Processor Energy_0 (mWh) = 55.711907
Average Processor Power_0 (Watt) = 39.878215

Cumulative IA Energy_0 (Joules) = 190.279419
Cumulative IA Energy_0 (mWh) = 52.855394
Average IA Power_0 (Watt) = 37.833542

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
