System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:39:21:219, 197971214459447,    2.098,   80.000, 4100,  75.402, 150.414,  41.782,  72.852, 144.767,  40.213, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:21:344, 197971523543689,    2.221,   98.000, 4100,  71.226, 159.234,  44.232,  69.685, 153.397,  42.610, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:21:467, 197971833338687,    2.346,   98.000, 4100,  68.400, 167.724,  46.590,  64.676, 161.424,  44.840, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:21:592, 197972144011989,    2.470,   91.000, 4100,  50.841, 174.052,  48.348,  48.117, 167.413,  46.504, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:21:717, 197972455852951,    2.595,   97.000, 4100,  58.726, 181.389,  50.386,  55.968, 174.406,  48.446, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:21:841, 197972765443551,    2.719,   87.000, 4100,  56.002, 188.335,  52.315,  53.307, 181.018,  50.283, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:21:965, 197973074495637,    2.843,  103.000, 4100,  73.196, 197.398,  54.833,  70.339, 189.727,  52.702, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:22:089, 197973384866081,    2.967,   91.000, 4100,  69.279, 206.013,  57.226,  66.467, 197.992,  54.998, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:22:212, 197973691012914,    3.090,   99.000, 4100,  71.190, 214.745,  59.651,  68.699, 206.418,  57.338, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:22:322, 197973966440236,    3.200,   97.000, 4100,  71.935, 222.682,  61.856,  69.195, 214.054,  59.459, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:22:447, 197974276875716,    3.325,   84.000, 4100,  55.786, 229.621,  63.784,  53.059, 220.653,  61.292, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:22:571, 197974586759122,    3.449,  103.000, 3300,  76.577, 239.128,  66.424,  73.769, 229.811,  63.836, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:22:679, 197974857198151,    3.557,   92.000, 4100,  61.551, 245.797,  68.277,  58.696, 236.171,  65.603, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:22:803, 197975167651540,    3.681,   92.000, 4100,  74.427, 255.054,  70.848,  71.785, 245.099,  68.083, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:22:928, 197975478656832,    3.806,   95.000, 4100,  62.994, 262.903,  73.029,  61.563, 252.770,  70.214, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:23:053, 197975789011600,    3.930,   92.000, 4100,  67.490, 271.295,  75.360,  63.557, 260.673,  72.409, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:23:175, 197976095710512,    4.053,  106.000, 3300,  78.398, 280.928,  78.036,  80.602, 270.577,  75.160, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:23:285, 197976368042827,    4.162,   88.000, 4100,  83.456, 290.034,  80.565,  75.112, 278.772,  77.437, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:23:409, 197976678700393,    4.287,   93.000, 3300,  65.291, 298.160,  82.822,  62.617, 286.566,  79.602, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:23:535, 197976993397123,    4.413,   92.000, 3300,  62.298, 306.015,  85.004,  59.608, 294.081,  81.689, 50,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:23:658, 197977299798860,    4.536,   85.000, 4100,  81.573, 316.029,  87.786,  78.940, 303.772,  84.381, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:23:784, 197977614866890,    4.662,   95.000, 4100,  59.069, 323.485,  89.857,  62.173, 311.620,  86.561, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:23:893, 197977887808816,    4.771,   89.000, 4100,  64.902, 330.582,  91.828,  55.461, 317.685,  88.246, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:24:004, 197978163278887,    4.882,   87.000, 3300,  84.624, 339.921,  94.423,  81.924, 326.726,  90.757, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:24:112, 197978433033603,    4.990,   85.000, 3300,  75.750, 348.108,  96.697,  77.259, 335.076,  93.077, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:24:221, 197978705501195,    5.099,   81.000, 4100,  81.568, 357.012,  99.170,  74.737, 343.234,  95.343, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:24:223, 197978711091645,    5.101,   79.000, 3300,  10.519, 357.036,  99.177, 401.839, 344.134,  95.593, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.101066
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 357.035706
Cumulative Processor Energy_0 (mWh) = 99.176585
Average Processor Power_0 (Watt) = 69.992373

Cumulative IA Energy_0 (Joules) = 344.134338
Cumulative IA Energy_0 (mWh) = 95.592872
Average IA Power_0 (Watt) = 67.463222

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
