System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:17:47:016, 230683100108853,    4.431,   29.000, 4100,  33.233, 158.328,  43.980,  31.080, 149.435,  41.510, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:47:154, 230683445020980,    4.570,   59.000, 4100,  50.405, 165.293,  45.915,  48.255, 156.103,  43.362, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:47:266, 230683722169200,    4.681,   21.000, 3300,  43.956, 170.174,  47.271,  42.303, 160.800,  44.667, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:47:388, 230684028585109,    4.803,   18.000, 4100,  25.817, 173.344,  48.151,  23.997, 163.746,  45.485, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:47:496, 230684295784365,    4.910,   18.000, 4100,  27.057, 176.240,  48.956,  25.237, 166.448,  46.236, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:47:604, 230684565387401,    5.018,   38.000, 4100,  36.299, 180.161,  50.045,  34.043, 170.125,  47.257, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:17:47:611, 230684586049907,    5.027,   34.000, 3300,  23.394, 180.355,  50.098,  21.684, 170.305,  47.307, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.026748
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 180.354553
Cumulative Processor Energy_0 (mWh) = 50.098487
Average Processor Power_0 (Watt) = 35.878972

Cumulative IA Energy_0 (Joules) = 170.304749
Cumulative IA Energy_0 (mWh) = 47.306875
Average IA Power_0 (Watt) = 33.879706

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
