System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
23:35:09:550, 260239734256662,    4.179,   29.000, 3300,  44.337, 219.554,  60.987,  37.658, 209.341,  58.150, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:09:674, 260240044239876,    4.303,   45.000, 4100,  43.512, 224.958,  62.488,  41.122, 214.448,  59.569, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:09:798, 260240352579702,    4.427,   48.000, 4100,  54.997, 231.751,  64.375,  52.673, 220.955,  61.376, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:09:922, 260240663165494,    4.551,   37.000, 4100,  40.073, 236.738,  65.761,  38.022, 225.686,  62.691, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:10:032, 260240937465688,    4.661,   19.000, 4100,  29.979, 240.033,  66.676,  28.107, 228.775,  63.549, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:10:139, 260241204074529,    4.768,   21.000, 4100,  30.927, 243.336,  67.593,  28.944, 231.867,  64.407, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:10:246, 260241472318624,    4.875,   21.000, 2600,  38.557, 247.480,  68.744,  36.605, 235.801,  65.500, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:10:352, 260241736814401,    4.981,   30.000, 4100,  34.338, 251.118,  69.755,  32.349, 239.229,  66.452, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:10:461, 260242008876609,    5.090,   27.000, 4100,  37.497, 255.205,  70.890,  35.629, 243.112,  67.531, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
23:35:10:465, 260242018971947,    5.094,   47.000, 3300,   3.607, 255.220,  70.894,   0.000, 243.112,  67.531, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.094311
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 255.220032
Cumulative Processor Energy_0 (mWh) = 70.894453
Average Processor Power_0 (Watt) = 50.099025

Cumulative IA Energy_0 (Joules) = 243.112244
Cumulative IA Energy_0 (mWh) = 67.531179
Average IA Power_0 (Watt) = 47.722298

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
