System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
16:39:11:283, 197946412894262,    2.446,  104.000, 4100,  74.020, 119.884,  33.301,  71.154, 114.142,  31.706, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:11:407, 197946722061461,    2.570,   76.000, 4100,  72.864, 128.909,  35.808,  70.397, 122.862,  34.128, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:11:564, 197947112624732,    2.726,  119.000, 4100,  65.516, 139.161,  38.656,  62.762, 132.683,  36.856, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:11:700, 197947453467349,    2.863,   74.000, 4100,  84.327, 150.676,  41.855,  81.736, 143.844,  39.957, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:11:886, 197947916684214,    3.048,  148.000, 4100,  82.811, 166.045,  46.124,  80.036, 158.698,  44.083, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:11:993, 197948185242605,    3.156,   91.000, 4100,  84.594, 175.147,  48.652,  81.880, 167.507,  46.530, 48,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:12:119, 197948498766467,    3.281,   99.000, 4100,  58.424, 182.485,  50.690,  55.793, 174.516,  48.477, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:12:241, 197948803300623,    3.403,   94.000, 4100,  70.354, 191.069,  53.075,  67.661, 182.771,  50.770, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:12:349, 197949073324983,    3.512,   90.000, 4100,  84.431, 200.203,  55.612,  81.508, 191.589,  53.219, 47,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:12:475, 197949388723762,    3.638,   96.000, 3300,  69.106, 208.935,  58.038,  66.476, 199.989,  55.552, 49,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:12:614, 197949733739744,    3.776,   88.000, 3300,  68.257, 218.370,  60.658,  65.550, 209.049,  58.069, 51,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:12:738, 197950043257414,    3.900,   66.000, 4100,  61.330, 225.976,  62.771,  59.506, 216.428,  60.119, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:12:846, 197950313971940,    4.009,   34.000, 4100,  46.375, 231.005,  64.168,  45.844, 221.401,  61.500, 44,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:12:971, 197950626203244,    4.134,   39.000, 4100,  38.035, 235.763,  65.490,  34.419, 225.706,  62.696, 43,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:111, 197950973512056,    4.273,   39.000, 4100,  34.152, 240.515,  66.810,  35.036, 230.581,  64.050, 41,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:235, 197951283118306,    4.397,   37.000, 4100,  49.924, 246.708,  68.530,  44.278, 236.074,  65.576, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:343, 197951554818828,    4.506,   32.000, 4100,  39.538, 251.012,  69.726,  37.374, 240.142,  66.706, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:466, 197951859817491,    4.628,   38.000, 4100,  45.461, 256.567,  71.269,  43.047, 245.402,  68.167, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:575, 197952132773622,    4.737,   25.000, 4100,  23.758, 259.165,  71.990,  22.597, 247.873,  68.854, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:684, 197952404681550,    4.846,   12.000, 4100,  20.517, 261.400,  72.611,  18.343, 249.871,  69.409, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:794, 197952678884711,    4.956,   11.000, 4100,  23.704, 264.004,  73.335,  21.910, 252.278,  70.077, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:904, 197952952870333,    5.066,   12.000, 4100,  26.034, 266.862,  74.128,  24.407, 254.958,  70.822, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
16:39:13:904, 197952956458276,    5.067,   14.000, 3300,  20.168, 266.891,  74.136,   0.000, 254.958,  70.822, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.067318
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 266.891052
Cumulative Processor Energy_0 (mWh) = 74.136403
Average Processor Power_0 (Watt) = 52.669094

Cumulative IA Energy_0 (Joules) = 254.957520
Cumulative IA Energy_0 (mWh) = 70.821533
Average IA Power_0 (Watt) = 50.314095

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
