System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:05:30:755, 190283937004429,    1.231,   12.000, 4100,  19.635,  31.060,   8.628,  17.627,  28.858,   8.016, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:30:864, 190284210112355,    1.340,   11.000, 4100,  25.787,  33.881,   9.412,  24.059,  31.490,   8.747, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:30:973, 190284482403405,    1.450,   11.000, 4100,  20.516,  36.120,  10.033,  19.569,  33.625,   9.340, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:31:083, 190284756800552,    1.559,   15.000, 4100,  24.909,  38.858,  10.794,  22.331,  36.080,  10.022, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:31:239, 190285144543996,    1.715,   28.000, 4100,  27.082,  43.065,  11.963,  25.100,  39.979,  11.105, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:31:348, 190285417369304,    1.824,   19.000, 4100,  26.010,  45.908,  12.752,  23.990,  42.601,  11.834, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:31:474, 190285730361924,    1.950,   14.000, 4100,  28.416,  49.471,  13.742,  26.690,  45.948,  12.763, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:31:584, 190286005788120,    2.060,   11.000, 4100,  14.510,  51.073,  14.187,  12.785,  47.359,  13.155, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:31:694, 190286279265426,    2.169,   11.000, 4100,  28.887,  54.238,  15.066,  28.534,  50.485,  14.024, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:31:801, 190286548523943,    2.277,   12.000, 4100,  25.780,  57.019,  15.838,  22.654,  52.929,  14.703, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:31:911, 190286821979195,    2.387,   13.000, 4100,  26.758,  59.950,  16.653,  25.172,  55.687,  15.469, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:021, 190287095449903,    2.496,   13.000, 4100,  32.616,  63.524,  17.645,  30.746,  59.056,  16.404, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:132, 190287372705260,    2.608,   20.000, 4100,  25.688,  66.377,  18.438,  23.718,  61.690,  17.136, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:258, 190287686763988,    2.733,   28.000, 4100,  30.960,  70.273,  19.520,  29.080,  65.349,  18.153, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:367, 190287960249392,    2.843,   31.000, 4100,  33.065,  73.895,  20.527,  31.137,  68.761,  19.100, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:477, 190288234367223,    2.953,   24.000, 4100,  27.617,  76.928,  21.369,  25.681,  71.581,  19.884, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:601, 190288543785794,    3.077,   28.000, 4100,  29.795,  80.622,  22.395,  27.743,  75.020,  20.839, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:726, 190288855586818,    3.202,   24.000, 4100,  28.711,  84.209,  23.391,  29.344,  78.686,  21.857, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:834, 190289126370513,    3.310,   18.000, 4100,  34.606,  87.963,  24.434,  29.691,  81.907,  22.752, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:32:958, 190289435555236,    3.434,   21.000, 4100,  26.732,  91.274,  25.354,  26.542,  85.195,  23.665, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:068, 190289709287588,    3.544,   21.000, 4100,  33.182,  94.913,  26.365,  29.374,  88.416,  24.560, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:177, 190289981630755,    3.653,   39.000, 4100,  44.599,  99.780,  27.717,  42.251,  93.026,  25.841, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:302, 190290293405177,    3.778,   40.000, 4100,  39.962, 104.771,  29.103,  39.255,  97.930,  27.203, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:427, 190290604451631,    3.902,   42.000, 4100,  32.671, 108.843,  30.234,  29.103, 101.556,  28.210, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:535, 190290873562891,    4.010,   22.000, 3300,  38.131, 112.954,  31.376,  36.460, 105.487,  29.302, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:644, 190291146805563,    4.120,   19.000, 4100,  27.563, 115.971,  32.214,  25.580, 108.288,  30.080, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:753, 190291419125172,    4.229,   11.000, 4100,  20.618, 118.221,  32.839,  18.880, 110.348,  30.652, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:863, 190291694021925,    4.339,   13.000, 4100,  19.762, 120.397,  33.444,  18.139, 112.345,  31.207, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:33:971, 190291963139174,    4.447,   27.000, 4100,  28.352, 123.454,  34.293,  26.450, 115.197,  31.999, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:34:081, 190292238226609,    4.557,   20.000, 3500,  23.117, 126.002,  35.001,  21.237, 117.538,  32.649, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:34:189, 190292507227148,    4.665,   22.000, 4100,  36.820, 129.970,  36.103,  35.068, 121.317,  33.699, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:34:298, 190292779023493,    4.774,   14.000, 4100,  26.792, 132.888,  36.913,  25.030, 124.043,  34.456, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:34:406, 190293048741722,    4.882,   11.000, 4100,  26.391, 135.739,  37.705,  25.990, 126.851,  35.236, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:34:514, 190293319409981,    4.990,   16.000, 1400,  21.046, 138.022,  38.339,  17.939, 128.796,  35.777, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:34:625, 190293594924795,    5.100,   19.000, 3300,  22.033, 140.454,  39.015,  20.199, 131.026,  36.396, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:05:34:626, 190293598848163,    5.102,   24.000, 3300,   1.786, 140.457,  39.016,   0.000, 131.026,  36.396, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.101983
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 140.456543
Cumulative Processor Energy_0 (mWh) = 39.015706
Average Processor Power_0 (Watt) = 27.529795

Cumulative IA Energy_0 (Joules) = 131.026001
Cumulative IA Energy_0 (mWh) = 36.396111
Average IA Power_0 (Watt) = 25.681388

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
