System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:04:42:620, 190163820555430,    1.321,   27.000, 4100,  29.538,  36.539,  10.150,  27.401,  33.983,   9.440, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:42:730, 190164095604546,    1.431,   28.000, 4100,  30.145,  39.861,  11.072,  30.694,  37.365,  10.379, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:42:839, 190164367640564,    1.540,   14.000, 4100,  25.605,  42.651,  11.848,  21.459,  39.704,  11.029, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:42:949, 190164641945496,    1.650,   13.000, 4100,  28.506,  45.784,  12.718,  26.840,  42.654,  11.848, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:057, 190164911946046,    1.758,   14.000, 4100,  15.604,  47.472,  13.187,  13.824,  44.149,  12.264, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:166, 190165183079515,    1.867,   13.000, 4100,  22.210,  49.884,  13.857,  20.399,  46.365,  12.879, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:276, 190165458145218,    1.977,   13.000, 4100,  26.080,  52.759,  14.655,  24.388,  49.052,  13.626, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:386, 190165732638973,    2.087,   15.000, 4100,  26.235,  55.644,  15.457,  24.433,  51.739,  14.372, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:495, 190166004886864,    2.196,   13.000, 4100,  17.951,  57.602,  16.000,  16.182,  53.504,  14.862, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:606, 190166281383968,    2.307,   16.000, 4100,  21.076,  59.936,  16.649,  19.226,  55.634,  15.454, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:716, 190166555356575,    2.417,   14.000, 4100,  27.100,  62.911,  17.475,  25.550,  58.439,  16.233, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:825, 190166828036161,    2.526,   14.000, 4100,  22.344,  65.352,  18.153,  20.383,  60.665,  16.851, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:43:934, 190167100422683,    2.635,   13.000, 4100,  28.783,  68.493,  19.026,  27.042,  63.616,  17.671, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:042, 190167370018760,    2.743,   14.000, 4100,  27.836,  71.500,  19.861,  27.640,  66.602,  18.501, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:151, 190167640453074,    2.852,   27.000, 4000,  41.604,  76.007,  21.113,  38.053,  70.725,  19.646, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:262, 190167917544593,    2.963,   28.000, 4100,  35.512,  79.950,  22.208,  33.530,  74.447,  20.680, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:372, 190168192054053,    3.073,   54.000, 4100,  49.652,  85.410,  23.725,  47.591,  79.681,  22.134, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:482, 190168467181783,    3.183,   32.000, 4100,  29.025,  88.610,  24.614,  26.798,  82.635,  22.954, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:592, 190168740940263,    3.292,   48.000, 4100,  41.917,  93.207,  25.891,  39.932,  87.015,  24.171, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:701, 190169014350636,    3.402,   39.000, 4100,  44.827,  98.117,  27.255,  42.554,  91.676,  25.466, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:826, 190169324720837,    3.526,   37.000, 4100,  35.864, 102.577,  28.494,  33.745,  95.872,  26.631, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:44:937, 190169602542996,    3.638,   45.000, 4100,  36.354, 106.624,  29.618,  33.966,  99.653,  27.681, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:063, 190169917640967,    3.764,   32.000, 4100,  47.040, 112.562,  31.267,  45.147, 105.352,  29.265, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:188, 190170227647516,    3.888,   30.000, 4100,  29.532, 116.230,  32.286,  29.338, 108.996,  30.277, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:298, 190170502178695,    3.998,   18.000, 4100,  28.749, 119.392,  33.164,  24.872, 111.732,  31.037, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:404, 190170767825471,    4.105,   20.000, 4100,  29.016, 122.480,  34.022,  27.209, 114.628,  31.841, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:514, 190171041837456,    4.214,   25.000, 4100,  24.234, 125.141,  34.761,  22.253, 117.071,  32.520, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:623, 190171313486436,    4.323,   28.000, 3900,  25.684, 127.936,  35.538,  23.691, 119.649,  33.236, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:731, 190171583237233,    4.431,   34.000, 4100,  40.958, 132.362,  36.767,  42.805, 124.275,  34.521, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:856, 190171895389619,    4.556,   44.000, 4100,  41.787, 137.588,  38.219,  36.040, 128.782,  35.773, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:45:963, 190172163147584,    4.664,   39.000, 3300,  48.495, 142.790,  39.664,  50.677, 134.219,  37.283, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:46:073, 190172436612886,    4.773,   35.000, 4100,  35.076, 146.633,  40.731,  28.642, 137.357,  38.155, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:46:197, 190172746619985,    4.897,   29.000, 3400,  29.338, 150.277,  41.744,  27.470, 140.768,  39.102, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:46:306, 190173018289581,    5.006,   22.000, 4100,  27.503, 153.271,  42.575,  25.450, 143.539,  39.872, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:46:308, 190173023930050,    5.008,   30.000, 3300, 175.586, 153.667,  42.685, 171.399, 143.926,  39.979, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.008401
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 153.667480
Cumulative Processor Energy_0 (mWh) = 42.685411
Average Processor Power_0 (Watt) = 30.681941

Cumulative IA Energy_0 (Joules) = 143.925903
Cumulative IA Energy_0 (mWh) = 39.979418
Average IA Power_0 (Watt) = 28.736894

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
