System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:16:55:551, 230554675205180,    2.064,   43.000, 4100,  42.861,  78.164,  21.712,  40.495,  73.432,  20.398, 42,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:55:675, 230554984125505,    2.188,   24.000, 4100,  39.376,  83.037,  23.066,  37.702,  78.099,  21.694, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:55:784, 230555257236076,    2.297,   23.000, 4100,  24.833,  85.754,  23.821,  25.062,  80.841,  22.456, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:55:908, 230555566719687,    2.421,   18.000, 4100,  31.388,  89.646,  24.902,  27.868,  84.296,  23.416, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:56:019, 230555841867951,    2.531,   21.000, 4100,  33.267,  93.314,  25.920,  31.272,  87.743,  24.373, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:56:143, 230556152978242,    2.656,   28.000, 4100,  26.041,  96.559,  26.822,  24.041,  90.740,  25.206, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:56:330, 230556618059836,    2.842,   54.000, 4100,  48.772, 105.647,  29.346,  46.630,  99.429,  27.619, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:56:453, 230556927074524,    2.966,   43.000, 4100,  39.655, 110.556,  30.710,  37.499, 104.071,  28.909, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:56:576, 230557233232283,    3.089,   41.000, 4100,  39.121, 115.355,  32.043,  39.679, 108.938,  30.261, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:56:685, 230557504418047,    3.197,   36.000, 4100,  40.577, 119.764,  33.268,  35.271, 112.770,  31.325, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:56:808, 230557810992397,    3.320,   36.000, 4100,  32.027, 123.697,  34.360,  29.845, 116.436,  32.343, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:56:931, 230558118801819,    3.444,   35.000, 4100,  42.934, 128.992,  35.831,  40.766, 121.463,  33.740, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:57:040, 230558390539418,    3.552,   34.000, 4100,  33.559, 132.646,  36.846,  31.754, 124.920,  34.700, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:57:149, 230558663915324,    3.662,   31.000, 4100,  35.190, 136.500,  37.917,  32.670, 128.499,  35.694, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:57:274, 230558973635491,    3.786,   35.000, 4100,  45.862, 142.191,  39.497,  43.613, 133.910,  37.197, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:57:461, 230559442728508,    3.974,   41.000, 4100,  27.774, 147.411,  40.947,  25.716, 138.743,  38.540, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:57:584, 230559747840182,    4.096,   26.000, 4100,  37.034, 151.938,  42.205,  35.154, 143.041,  39.733, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:57:693, 230560020128486,    4.205,   18.000, 4100,  33.030, 155.541,  43.206,  31.239, 146.448,  40.680, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:57:800, 230560287739549,    4.312,   18.000, 4100,  21.942, 157.893,  43.859,  20.971, 148.697,  41.305, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:57:925, 230560598101783,    4.437,   18.000, 4100,  26.426, 161.179,  44.772,  23.876, 151.666,  42.129, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:58:032, 230560865591882,    4.544,   27.000, 3300,  29.489, 164.340,  45.650,  27.351, 154.597,  42.944, 40,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:58:156, 230561175541762,    4.668,   24.000, 4100,  36.822, 168.912,  46.920,  35.135, 158.960,  44.155, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:58:280, 230561483822367,    4.792,   28.000, 4100,  42.026, 174.103,  48.362,  40.019, 163.903,  45.528, 39,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:58:403, 230561792356862,    4.915,   28.000, 4100,  45.575, 179.736,  49.927,  43.525, 169.283,  47.023, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:58:543, 230562140904625,    5.055,   53.000, 4100,  39.119, 185.199,  51.444,  36.836, 174.427,  48.452, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:16:58:575, 230562221566122,    5.087,  208.000, 3300,  51.614, 186.867,  51.907,  49.431, 176.024,  48.896, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.087238
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 186.866943
Cumulative Processor Energy_0 (mWh) = 51.907484
Average Processor Power_0 (Watt) = 36.732494

Cumulative IA Energy_0 (Joules) = 176.024048
Cumulative IA Energy_0 (mWh) = 48.895569
Average IA Power_0 (Watt) = 34.601102

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
