System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt)
20:04:34:951, 190144682866505,    1.800,   24.000, 4100,  30.491,  51.371,  14.270,  28.646,  47.965,  13.324, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:35:059, 190144953816963,    1.909,   16.000, 4100,  32.168,  54.863,  15.240,  30.352,  51.260,  14.239, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:35:169, 190145227887455,    2.019,   14.000, 4100,  21.104,  57.180,  15.883,  19.876,  53.442,  14.845, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:35:278, 190145500034396,    2.128,   14.000, 3300,  25.800,  59.993,  16.665,  23.522,  56.007,  15.557, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:35:386, 190145769912682,    2.236,   13.000, 4100,  25.697,  62.771,  17.437,  24.044,  58.606,  16.280, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:35:494, 190146039606491,    2.344,   15.000, 4100,  25.670,  65.545,  18.207,  23.791,  61.177,  16.994, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:35:603, 190146311212513,    2.453,   31.000, 4100,  18.085,  67.513,  18.754,  15.998,  62.918,  17.477, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:35:713, 190146584770660,    2.562,   26.000, 4100,  34.634,  71.309,  19.808,  36.484,  66.916,  18.588, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:35:868, 190146972848459,    2.718,   30.000, 4100,  39.519,  77.453,  21.515,  34.594,  72.295,  20.082, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:024, 190147361260950,    2.873,   39.000, 4100,  35.408,  82.963,  23.045,  33.314,  77.479,  21.522, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:133, 190147634060843,    2.983,   29.000, 4100,  40.245,  87.362,  24.267,  38.141,  81.648,  22.680, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:289, 190148021759329,    3.138,   35.000, 4100,  38.507,  93.343,  25.929,  38.830,  87.679,  24.355, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:400, 190148298400310,    3.249,   21.000, 4100,  26.401,  96.269,  26.741,  21.109,  90.019,  25.005, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:525, 190148610984287,    3.374,   25.000, 4100,  34.454, 100.584,  27.940,  32.463,  94.084,  26.135, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:648, 190148917439594,    3.497,   24.000, 4100,  27.829, 104.001,  28.889,  25.753,  97.246,  27.013, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:772, 190149228147066,    3.621,   24.000, 4100,  33.360, 108.153,  30.043,  31.372, 101.151,  28.098, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:883, 190149503529544,    3.732,   26.000, 4100,  33.846, 111.888,  31.080,  31.884, 104.669,  29.075, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:36:991, 190149772996046,    3.840,   13.000, 4100,  19.023, 113.941,  31.650,  17.337, 106.541,  29.595, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:100, 190150046169069,    3.949,   14.000, 4100,  25.520, 116.734,  32.426,  23.756, 109.141,  30.317, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:209, 190150318057226,    4.058,   12.000, 4100,  26.759, 119.649,  33.236,  26.925, 112.074,  31.132, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:318, 190150589563783,    4.167,   13.000, 2400,  25.288, 122.400,  34.000,  21.533, 114.416,  31.782, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:425, 190150856859030,    4.274,   13.000, 4100,  23.144, 124.878,  34.688,  21.859, 116.757,  32.432, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:535, 190151130858667,    4.384,   15.000, 4100,  23.071, 127.411,  35.392,  20.808, 119.041,  33.067, 38,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:644, 190151402758695,    4.493,   27.000, 4100,  42.857, 132.080,  36.689,  40.953, 123.502,  34.306, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:752, 190151674214231,    4.601,   13.000, 4100,  23.800, 134.668,  37.408,  22.103, 125.906,  34.974, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:862, 190151948594372,    4.711,   13.000, 4100,  25.710, 137.494,  38.193,  23.945, 128.538,  35.705, 37,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:37:971, 190152219840727,    4.820,   12.000, 4100,  32.401, 141.015,  39.171,  30.631, 131.867,  36.630, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:38:079, 190152489490394,    4.928,   14.000, 4100,  22.459, 143.442,  39.845,  20.693, 134.103,  37.251, 35,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:38:187, 190152757649136,    5.035,   16.000, 4100,  21.564, 145.758,  40.488,  19.835, 136.234,  37.843, 34,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000
20:04:38:188, 190152761764803,    5.037,   32.000, 4100,   6.145, 145.768,  40.491,   0.000, 136.234,  37.843, 36,  0,   0.000,   0.000,   0.000,  65.000, 219.000,   0.000,   0.000,   0.000

Total Elapsed Time (sec) = 5.037140
Measured RDTSC Frequency (GHz) = 2.496

Cumulative Processor Energy_0 (Joules) = 145.768494
Cumulative Processor Energy_0 (mWh) = 40.491248
Average Processor Power_0 (Watt) = 28.938744

Cumulative IA Energy_0 (Joules) = 136.233521
Cumulative IA Energy_0 (mWh) = 37.842645
Average IA Power_0 (Watt) = 27.045810

Cumulative DRAM Energy_0 (Joules) = 0.000000
Cumulative DRAM Energy_0 (mWh) = 0.000000
Average DRAM Power_0 (Watt) = 0.000000
